epoch,train_loss,test_loss
123,0.00945459990374123,0.011281968100811356
124,0.009489611617367093,0.010451673928182572
125,0.009563255667065581,0.009066773413214832
126,0.009597720433181772,0.010157301186312301
127,0.009388924985347937,0.008747128027219636
128,0.009246314807096496,0.008958968866597085
129,0.009321358266752212,0.011301505919351864
130,0.009431723052791009,0.010764180154850086
131,0.009281248349385957,0.00842876971408259
132,0.009043022167558472,0.009502904981879208
133,0.009299188151101893,0.01009045449201949
134,0.009130109742982314,0.009299782314240777
135,0.009091978093686824,0.011053211319764765
136,0.009168336562967548,0.008597689328113726
137,0.009100726033793763,0.008189608115159596
138,0.008867414215734849,0.011025318555572691
139,0.00902723688360614,0.012576155401572274
140,0.009039033379716177,0.008949454976051735
141,0.009052331211278216,0.008492112051947819
142,0.008965760050729538,0.008332016235217453
143,0.008790764993755147,0.013289893543890988
144,0.008836871760043627,0.008745745773679422
145,0.008986594238085671,0.00811351936184413
146,0.008931221454404295,0.009088791290608545
147,0.008787610825772087,0.009106040332796207
148,0.008737488946256538,0.008324827047084303
149,0.008695081114613762,0.008262595176929607
150,0.008692948680836707,0.008188981324783526
